Date,Day,Period,Nswprice,Nswdemand,Vicprice,Vicdemand,Transfer,Class
0.03168,1,0.425532,0.058785,0.44704,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.446809,0.057193,0.450164,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.468085,0.058785,0.459833,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.489362,0.058785,0.462362,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.510638,0.058785,0.466082,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.531915,0.058785,0.465784,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.553191,0.059926,0.473371,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.574468,0.059926,0.469354,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.595745,0.059926,0.461172,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.617021,0.058785,0.459387,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.638298,0.059926,0.460428,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.659574,0.058785,0.456858,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.680851,0.057193,0.440196,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.702128,0.058785,0.430229,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.723404,0.055242,0.398691,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.744681,0.054131,0.377715,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.765957,0.054131,0.352574,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.787234,0.054131,0.340672,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.808511,0.054131,0.349003,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.829787,0.054131,0.354508,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.851064,0.054131,0.336805,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.87234,0.054131,0.30482,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.893617,0.055242,0.336656,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.914894,0.055242,0.357483,0.003467,0.422915,0.414912,DOWN
0.03168,1,0.93617,0.058785,0.384558,0.003467,0.422915,0.414912,UP
0.03168,1,0.957447,0.057193,0.377566,0.003467,0.422915,0.414912,UP
0.03168,1,0.978723,0.057193,0.36269,0.003467,0.422915,0.414912,UP
0.03168,1,1,0.057193,0.333234,0.003467,0.422915,0.414912,UP
0.031724,2,0,0.055242,0.302737,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.021277,0.054131,0.231479,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.042553,0.05302,0.175543,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.06383,0.05302,0.1385,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.085106,0.05302,0.108896,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.106383,0.040351,0.087325,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.12766,0.040351,0.076168,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.148936,0.040351,0.073639,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.170213,0.05302,0.090301,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.191489,0.05302,0.116186,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.212766,0.054131,0.175692,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.234043,0.054131,0.239512,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.255319,0.054131,0.24695,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.276596,0.054131,0.300655,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.297872,0.053861,0.342309,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.319149,0.054131,0.380839,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.340426,0.055242,0.445552,0.003467,0.422915,0.414912,UP
0.031724,2,0.361702,0.055242,0.472627,0.003467,0.422915,0.414912,UP
0.031724,2,0.382979,0.057193,0.473371,0.003467,0.422915,0.414912,UP
0.031724,2,0.404255,0.058785,0.47947,0.003467,0.422915,0.414912,UP
0.031724,2,0.425532,0.06611,0.481553,0.003467,0.422915,0.414912,UP
0.031724,2,0.446809,0.06611,0.485867,0.003467,0.422915,0.414912,UP
0.031724,2,0.468085,0.06611,0.488248,0.003467,0.422915,0.414912,UP
0.031724,2,0.489362,0.06611,0.492711,0.003467,0.422915,0.414912,UP
0.031724,2,0.510638,0.074817,0.499851,0.003467,0.422915,0.414912,UP
0.031724,2,0.531915,0.074817,0.497173,0.003467,0.422915,0.414912,UP
0.031724,2,0.553191,0.099526,0.499702,0.003467,0.422915,0.414912,UP
0.031724,2,0.574468,0.074817,0.494793,0.003467,0.422915,0.414912,UP
0.031724,2,0.595745,0.074817,0.496727,0.003467,0.422915,0.414912,UP
0.031724,2,0.617021,0.104089,0.522166,0.003467,0.422915,0.414912,UP
0.031724,2,0.638298,0.115528,0.520381,0.003467,0.422915,0.414912,UP
0.031724,2,0.659574,0.099526,0.511009,0.003467,0.422915,0.414912,UP
0.031724,2,0.680851,0.104089,0.491669,0.003467,0.422915,0.414912,UP
0.031724,2,0.702128,0.099526,0.465933,0.003467,0.422915,0.414912,UP
0.031724,2,0.723404,0.058785,0.41208,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.744681,0.055242,0.382029,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.765957,0.055242,0.35659,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.787234,0.054131,0.335019,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.808511,0.054131,0.341863,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.829787,0.055242,0.352127,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.851064,0.055242,0.347516,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.87234,0.055242,0.32892,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.893617,0.074817,0.35659,0.003467,0.422915,0.414912,UP
0.031724,2,0.914894,0.06611,0.372806,0.003467,0.422915,0.414912,UP
0.031724,2,0.93617,0.058785,0.39884,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.957447,0.057193,0.392443,0.003467,0.422915,0.414912,DOWN
0.031724,2,0.978723,0.057193,0.375335,0.003467,0.422915,0.414912,DOWN
0.031724,2,1,0.055242,0.335168,0.003467,0.422915,0.414912,DOWN
0.031769,3,0,0.074817,0.304225,0.003467,0.422915,0.414912,UP
0.031769,3,0.021277,0.072775,0.230289,0.003467,0.422915,0.414912,UP
0.031769,3,0.042553,0.072775,0.166022,0.003467,0.422915,0.414912,UP
0.031769,3,0.06383,0.072775,0.121988,0.003467,0.422915,0.414912,UP
0.031769,3,0.085106,0.072775,0.08673,0.003467,0.422915,0.414912,UP
0.031769,3,0.106383,0.05302,0.058614,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.12766,0.05302,0.042696,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.148936,0.05302,0.035406,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.170213,0.070644,0.033472,0.003467,0.422915,0.414912,UP
0.031769,3,0.191489,0.072955,0.036745,0.003467,0.422915,0.414912,UP
0.031769,3,0.212766,0.07905,0.06144,0.003467,0.422915,0.414912,UP
0.031769,3,0.234043,0.07905,0.094168,0.003467,0.422915,0.414912,UP
0.031769,3,0.255319,0.07905,0.113359,0.003467,0.422915,0.414912,UP
0.031769,3,0.276596,0.07911,0.156947,0.003467,0.422915,0.414912,UP
0.031769,3,0.297872,0.082263,0.194882,0.003467,0.422915,0.414912,UP
0.031769,3,0.319149,0.082263,0.224933,0.003467,0.422915,0.414912,UP
0.031769,3,0.340426,0.082263,0.272389,0.003467,0.422915,0.414912,UP
0.031769,3,0.361702,0.086015,0.298126,0.003467,0.422915,0.414912,UP
0.031769,3,0.382979,0.086586,0.309729,0.003467,0.422915,0.414912,UP
0.031769,3,0.404255,0.089378,0.310027,0.003467,0.422915,0.414912,UP
0.031769,3,0.425532,0.089378,0.316572,0.003467,0.422915,0.414912,UP
0.031769,3,0.446809,0.089798,0.315829,0.003467,0.422915,0.414912,UP
0.031769,3,0.468085,0.089798,0.307795,0.003467,0.422915,0.414912,UP
0.031769,3,0.489362,0.089378,0.295299,0.003467,0.422915,0.414912,UP
0.031769,3,0.510638,0.089378,0.275216,0.003467,0.422915,0.414912,UP
0.031769,3,0.531915,0.086586,0.255579,0.003467,0.422915,0.414912,UP
0.031769,3,0.553191,0.086015,0.242636,0.003467,0.422915,0.414912,UP
0.031769,3,0.574468,0.086015,0.234305,0.003467,0.422915,0.414912,UP
0.031769,3,0.595745,0.086015,0.230586,0.003467,0.422915,0.414912,UP
0.031769,3,0.617021,0.086015,0.226867,0.003467,0.422915,0.414912,UP
0.031769,3,0.638298,0.082263,0.224636,0.003467,0.422915,0.414912,UP
0.031769,3,0.659574,0.082263,0.219429,0.003467,0.422915,0.414912,UP
0.031769,3,0.680851,0.082263,0.210652,0.003467,0.422915,0.414912,UP
0.031769,3,0.702128,0.070644,0.202023,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.723404,0.056923,0.185659,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.744681,0.056923,0.178072,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.765957,0.055242,0.170039,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.787234,0.056923,0.173907,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.808511,0.058394,0.197709,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.829787,0.058394,0.217197,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.851064,0.070644,0.218834,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.87234,0.058394,0.203065,0.003467,0.422915,0.414912,DOWN
0.031769,3,0.893617,0.07911,0.230437,0.003467,0.422915,0.414912,UP
0.031769,3,0.914894,0.082263,0.238173,0.003467,0.422915,0.414912,UP
0.031769,3,0.93617,0.07911,0.25305,0.003467,0.422915,0.414912,UP
0.031769,3,0.957447,0.07911,0.236388,0.003467,0.422915,0.414912,UP
0.031769,3,0.978723,0.070644,0.224636,0.003467,0.422915,0.414912,DOWN
0.031769,3,1,0.070644,0.18551,0.003467,0.422915,0.414912,DOWN
0.031813,4,0,0.056923,0.164981,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.021277,0.055242,0.107111,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.042553,0.055242,0.071556,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.06383,0.055242,0.043886,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.085106,0.055242,0.0241,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.106383,0.040351,0.00967,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.12766,0.040351,0.00119,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.148936,0.055242,0,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.170213,0.055242,0.001488,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.191489,0.068212,0.003868,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.212766,0.068212,0.016215,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.234043,0.055242,0.033175,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.255319,0.055242,0.044035,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.276596,0.055242,0.079738,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.297872,0.055242,0.121244,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.319149,0.056923,0.160518,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.340426,0.058394,0.213627,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.361702,0.058394,0.244868,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.382979,0.058394,0.257066,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.404255,0.06578,0.259298,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.425532,0.058394,0.256918,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.446809,0.074817,0.249331,0.003467,0.422915,0.414912,UP
0.031813,4,0.468085,0.058394,0.243677,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.489362,0.058394,0.235347,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.510638,0.058394,0.226123,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.531915,0.058394,0.218982,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.553191,0.056923,0.210354,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.574468,0.058394,0.209164,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.595745,0.058394,0.214073,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.617021,0.058394,0.221065,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.638298,0.058394,0.220024,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.659574,0.056923,0.212586,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.680851,0.056923,0.201726,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.702128,0.056923,0.206486,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.723404,0.056923,0.205594,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.744681,0.056923,0.203362,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.765957,0.056923,0.206784,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.787234,0.056923,0.213776,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.808511,0.074817,0.224636,0.003467,0.422915,0.414912,UP
0.031813,4,0.829787,0.058394,0.232966,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.851064,0.056923,0.220173,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.87234,0.056923,0.19756,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.893617,0.058394,0.215561,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.914894,0.058394,0.223743,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.93617,0.058394,0.24219,0.003467,0.422915,0.414912,DOWN
0.031813,4,0.957447,0.074817,0.236686,0.003467,0.422915,0.414912,UP
0.031813,4,0.978723,0.058394,0.233859,0.003467,0.422915,0.414912,DOWN
0.031813,4,1,0.058394,0.200536,0.003467,0.422915,0.414912,DOWN
0.031857,5,0,0.055242,0.180155,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.021277,0.040351,0.129426,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.042553,0.055242,0.087623,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.06383,0.055242,0.056382,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.085106,0.056233,0.041952,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.106383,0.040351,0.022166,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.12766,0.040351,0.018149,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.148936,0.040351,0.015323,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.170213,0.055242,0.029158,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.191489,0.055242,0.045968,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.212766,0.055242,0.074234,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.234043,0.055242,0.112169,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.255319,0.055242,0.115739,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.276596,0.056923,0.153526,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.297872,0.055242,0.185064,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.319149,0.056923,0.21809,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.340426,0.056923,0.275513,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.361702,0.064729,0.297977,0.003467,0.422915,0.414912,UP
0.031857,5,0.382979,0.064729,0.298869,0.003467,0.422915,0.414912,UP
0.031857,5,0.404255,0.064729,0.285778,0.003467,0.422915,0.414912,UP
0.031857,5,0.425532,0.056923,0.276108,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.446809,0.056923,0.273133,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.468085,0.056923,0.266885,0.003467,0.422915,0.414912,UP
0.031857,5,0.489362,0.056923,0.262719,0.003467,0.422915,0.414912,UP
0.031857,5,0.510638,0.056923,0.259447,0.003467,0.422915,0.414912,UP
0.031857,5,0.531915,0.056923,0.254091,0.003467,0.422915,0.414912,UP
0.031857,5,0.553191,0.055242,0.247843,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.574468,0.055242,0.243975,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.595745,0.055242,0.243082,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.617021,0.055242,0.244719,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.638298,0.056923,0.247248,0.003467,0.422915,0.414912,UP
0.031857,5,0.659574,0.055242,0.258405,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.680851,0.056923,0.259149,0.003467,0.422915,0.414912,UP
0.031857,5,0.702128,0.056923,0.256323,0.003467,0.422915,0.414912,UP
0.031857,5,0.723404,0.055242,0.239363,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.744681,0.056923,0.245165,0.003467,0.422915,0.414912,UP
0.031857,5,0.765957,0.056923,0.237727,0.003467,0.422915,0.414912,UP
0.031857,5,0.787234,0.056923,0.233115,0.003467,0.422915,0.414912,UP
0.031857,5,0.808511,0.056923,0.241595,0.003467,0.422915,0.414912,UP
0.031857,5,0.829787,0.056923,0.253347,0.003467,0.422915,0.414912,UP
0.031857,5,0.851064,0.056923,0.23609,0.003467,0.422915,0.414912,UP
0.031857,5,0.87234,0.055242,0.217792,0.003467,0.422915,0.414912,DOWN
0.031857,5,0.893617,0.064729,0.262124,0.003467,0.422915,0.414912,UP
0.031857,5,0.914894,0.067611,0.282803,0.003467,0.422915,0.414912,UP
0.031857,5,0.93617,0.067611,0.320887,0.003467,0.422915,0.414912,UP
0.031857,5,0.957447,0.083013,0.320589,0.003467,0.422915,0.414912,UP
0.031857,5,0.978723,0.074817,0.315085,0.003467,0.422915,0.414912,UP
0.031857,5,1,0.074817,0.298126,0.003467,0.422915,0.414912,UP
0.031901,6,0,0.064729,0.270455,0.003467,0.422915,0.414912,UP
0.031901,6,0.021277,0.056923,0.19994,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.042553,0.055242,0.140583,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.06383,0.055242,0.103541,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.085106,0.055242,0.070812,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.106383,0.055242,0.047307,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.12766,0.040351,0.03258,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.148936,0.055242,0.026331,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.170213,0.055242,0.037191,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.191489,0.055242,0.042547,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.212766,0.055242,0.056233,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.234043,0.055242,0.078697,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.255319,0.055242,0.102946,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.276596,0.056923,0.151443,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.297872,0.058394,0.202618,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.319149,0.058394,0.24814,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.340426,0.058394,0.292621,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.361702,0.060556,0.321184,0.003467,0.422915,0.414912,UP
0.031901,6,0.382979,0.060556,0.319101,0.003467,0.422915,0.414912,UP
0.031901,6,0.404255,0.058394,0.307795,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.425532,0.060556,0.305118,0.003467,0.422915,0.414912,UP
0.031901,6,0.446809,0.062898,0.299167,0.003467,0.422915,0.414912,UP
0.031901,6,0.468085,0.058394,0.293811,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.489362,0.058394,0.285927,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.510638,0.058394,0.284588,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.531915,0.058394,0.278191,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.553191,0.058394,0.273133,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.574468,0.061397,0.263612,0.003467,0.422915,0.414912,UP
0.031901,6,0.595745,0.074817,0.258703,0.003467,0.422915,0.414912,UP
0.031901,6,0.617021,0.074817,0.261529,0.003467,0.422915,0.414912,UP
0.031901,6,0.638298,0.062898,0.258852,0.003467,0.422915,0.414912,UP
0.031901,6,0.659574,0.074817,0.264951,0.003467,0.422915,0.414912,UP
0.031901,6,0.680851,0.082923,0.259744,0.003467,0.422915,0.414912,UP
0.031901,6,0.702128,0.060556,0.272984,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.723404,0.074817,0.283547,0.003467,0.422915,0.414912,UP
0.031901,6,0.744681,0.082923,0.287712,0.003467,0.422915,0.414912,UP
0.031901,6,0.765957,0.074817,0.281315,0.003467,0.422915,0.414912,UP
0.031901,6,0.787234,0.082923,0.271348,0.003467,0.422915,0.414912,UP
0.031901,6,0.808511,0.088237,0.271497,0.003467,0.422915,0.414912,UP
0.031901,6,0.829787,0.082923,0.278489,0.003467,0.422915,0.414912,UP
0.031901,6,0.851064,0.060556,0.259744,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.87234,0.058424,0.236983,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.893617,0.058394,0.248587,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.914894,0.060556,0.254835,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.93617,0.058394,0.258852,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.957447,0.058394,0.234454,0.003467,0.422915,0.414912,DOWN
0.031901,6,0.978723,0.056923,0.215858,0.003467,0.422915,0.414912,DOWN
0.031901,6,1,0.058304,0.179262,0.003467,0.422915,0.414912,DOWN
0.031945,7,0,0.058394,0.170931,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.021277,0.058394,0.121392,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.042553,0.056923,0.088367,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.06383,0.055242,0.061291,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.085106,0.055242,0.042398,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.106383,0.055242,0.025736,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.12766,0.055242,0.016662,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.148936,0.055242,0.014281,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.170213,0.058394,0.022166,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.191489,0.057073,0.027373,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.212766,0.055242,0.031985,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.234043,0.055242,0.048795,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.255319,0.058394,0.067391,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.276596,0.074817,0.102797,0.003467,0.422915,0.414912,UP
0.031945,7,0.297872,0.077489,0.151145,0.003467,0.422915,0.414912,UP
0.031945,7,0.319149,0.077489,0.191163,0.003467,0.422915,0.414912,UP
0.031945,7,0.340426,0.083644,0.239958,0.003467,0.422915,0.414912,UP
0.031945,7,0.361702,0.074817,0.262422,0.003467,0.422915,0.414912,UP
0.031945,7,0.382979,0.074817,0.268075,0.003467,0.422915,0.414912,UP
0.031945,7,0.404255,0.074817,0.265248,0.003467,0.422915,0.414912,UP
0.031945,7,0.425532,0.082863,0.261678,0.003467,0.422915,0.414912,UP
0.031945,7,0.446809,0.074817,0.25424,0.003467,0.422915,0.414912,UP
0.031945,7,0.468085,0.067641,0.251116,0.003467,0.422915,0.414912,UP
0.031945,7,0.489362,0.058394,0.247545,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.510638,0.058394,0.238768,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.531915,0.058394,0.227611,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.553191,0.058394,0.221511,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.574468,0.058394,0.216007,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.595745,0.058394,0.212437,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.617021,0.058394,0.214817,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.638298,0.058394,0.203065,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.659574,0.058394,0.205296,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.680851,0.087426,0.200982,0.003467,0.422915,0.414912,UP
0.031945,7,0.702128,0.097934,0.216156,0.003467,0.422915,0.414912,UP
0.031945,7,0.723404,0.113306,0.22404,0.003467,0.422915,0.414912,UP
0.031945,7,0.744681,0.074817,0.227462,0.003467,0.422915,0.414912,UP
0.031945,7,0.765957,0.058394,0.222553,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.787234,0.058394,0.219429,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.808511,0.058394,0.234008,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.829787,0.058394,0.261976,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.851064,0.058394,0.246653,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.87234,0.057944,0.214519,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.893617,0.058394,0.232074,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.914894,0.057554,0.233413,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.93617,0.058394,0.235942,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.957447,0.056923,0.218834,0.003467,0.422915,0.414912,DOWN
0.031945,7,0.978723,0.056923,0.205445,0.003467,0.422915,0.414912,DOWN
0.031945,7,1,0.056923,0.172865,0.003467,0.422915,0.414912,DOWN
0.03199,1,0,0.055242,0.163195,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.021277,0.040351,0.114996,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.042553,0.018344,0.081077,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.06383,0.040231,0.062184,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.085106,0.018344,0.050729,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.106383,0.040351,0.042696,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.12766,0.040351,0.041803,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.148936,0.055242,0.039274,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.170213,0.059355,0.051026,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.191489,0.058394,0.071259,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.212766,0.077489,0.109789,0.003467,0.422915,0.414912,UP
0.03199,1,0.234043,0.077489,0.148021,0.003467,0.422915,0.414912,UP
0.03199,1,0.255319,0.074817,0.155162,0.003467,0.422915,0.414912,UP
0.03199,1,0.276596,0.058394,0.195775,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.297872,0.058394,0.236239,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.319149,0.059865,0.28191,0.003467,0.422915,0.414912,DOWN
0.03199,1,0.340426,0.074817,0.34335,0.003467,0.422915,0.414912,UP
0.03199,1,0.361702,0.063408,0.366855,0.003467,0.422915,0.414912,UP
0.03199,1,0.382979,0.063408,0.367301,0.003467,0.422915,0.414912,UP
0.03199,1,0.404255,0.074817,0.358673,0.003467,0.422915,0.414912,UP
0.03199,1,0.425532,0.063408,0.340672,0.003467,0.422915,0.414912,UP
0.03199,1,0.446809,0.074817,0.34335,0.003467,0.422915,0.414912,UP
0.03199,1,0.468085,0.074817,0.334573,0.003467,0.422915,0.414912,UP
